ph,Hardness,Solids,Chloramines,Sulfate,Organic_carbon,Trihalomethanes,Turbidity,Check
7.423362704394931,117.3401109894002,151.2627280845578,1.100567555338266,23.090236060561857,1.818373081598568,0.145757312867905,1.6576011439251483,0.0
7.089007973610763,106.70413859774916,197.56323994918628,1.1205113192788492,29.03929052846088,1.8448269820379624,0.115500448228496,1.43458363495903,0.0
7.398554188527079,50.84738324447905,135.88380788967498,0.6776448216096593,13.214624779478044,1.36081481800235,0.0595987752929619,0.8872801249572937,1.0
7.151961841806633,103.3222919446314,190.17870426919364,1.1924450674845908,21.30742006102467,1.956263251236133,0.1131941246424962,1.7455047847165228,0.0
6.87646336687805,86.63495252951401,140.39786640545094,0.7366065934421994,16.20278817100843,1.4235234594352777,0.0528473974349224,0.7628944217677732,1.0
6.858830484123502,69.55164345636993,133.8562131741282,0.5484586635334974,13.64202222649516,1.337661763403583,0.0753125867248663,0.5523525784312108,1.0
6.512108475234888,79.78399120807647,126.34085830252069,0.5492473208397016,13.950763253881926,1.3524180987586685,0.0951077094326455,0.9197016719472528,1.0
6.826931616338079,69.10697374162847,142.57445908232734,0.5994142651432399,14.29882758124848,1.4030559088292025,0.0948807004171192,0.7537691625460378,1.0
7.210214478070226,147.43050848954715,191.8950025430494,1.0439171575061703,22.794551553201316,1.602449717607194,0.1159125890280922,1.1418368294850227,0.0
7.496708352553564,120.9101392171362,163.84304657732824,1.0669683494363622,25.61251962510962,1.7763511111270684,0.100150398028036,1.9160115471870447,0.0
7.499035626796118,140.56968561722056,195.3931043586749,1.195900385462331,23.322482691325483,1.5531787153046823,0.1156621363091955,1.048342906438057,0.0
6.776877648147204,50.68727770056727,112.1589990132113,0.6210917227968838,18.742965602221744,1.2712229030386033,0.0851319732003342,0.9575703697586974,1.0
7.393439598910481,142.81134708815415,173.50598830332345,1.2519491022014233,24.08197832091432,1.9405641981523047,0.1035100407278975,1.3624494640139333,0.0
7.235206738022405,142.67829186056898,182.6543625478188,1.3607975854242544,29.615792611591885,1.9441716088254388,0.1321287312843294,1.3413398872002151,0.0
6.510131184027744,55.4341269687346,147.0319999593057,0.7518867218623171,11.94053880245605,1.1997001508891474,0.0557323901511088,0.6529982043786182,1.0
7.192712089043322,103.64913573654756,170.93169280239897,1.4769878570402717,24.755587381251367,1.9313409563490724,0.1486684308120061,1.6084721170244956,0.0
7.4350112635945855,146.5416207908744,190.241268180774,1.2331240639216507,23.608185845433304,1.9765017413980035,0.1006291235050769,1.2937735950418672,0.0
6.580114846384675,84.60056279733274,118.0884155961283,0.6015352964600311,11.081603522351822,1.4028819162715034,0.0814342166712302,0.8101150262673781,1.0
7.26930489364134,87.81268957112172,128.50936078999024,0.849317794715978,13.07462173033526,1.4256444196487574,0.089496636052794,0.768537107951663,1.0
7.401271784488278,131.36117914539915,183.46955550443224,1.3515241978349388,21.75448689578665,1.7188950603650373,0.148656443957282,1.190098467940477,0.0
6.563558350286024,72.4674871019821,111.99099761032952,0.560079629367811,14.970236477772064,1.4112111550081383,0.0559578522770232,0.8661201251029446,1.0
7.174577700733926,142.20204567230377,181.7342807183601,1.1565841775413737,22.413172338116134,1.6080087889696075,0.1471467487037082,1.6798692319761392,0.0
6.617751082890141,96.40910490569756,111.94988401057756,0.8203551123636108,10.25807168191231,1.42770807731559,0.0626109196634186,0.726375325929018,1.0
7.031552612429339,117.8098581959464,155.64419092459238,1.26354429245482,29.17617880177906,1.5111688271905186,0.10843189538497,1.1606776183017984,0.0
7.237031562077254,106.2820488554798,156.6147762376114,1.1805110317943193,23.91768365898598,1.895018156988137,0.1004317990969415,1.8524303326886111,0.0
7.298295178966775,52.194997132150256,108.30924998048746,0.6705239364153117,16.23742245499541,1.0891374041610205,0.0703542486407692,0.9170211339633352,1.0
7.3344765387286515,122.83144945755708,155.4421161413773,1.3453331948807146,28.01942293589448,1.8495740320755083,0.1290724318896347,1.6161734854131469,0.0
7.395013380821142,133.80007804709538,170.7226092919956,1.18396114847914,28.675496606935283,1.7740237514192718,0.1310830729196664,1.6554431252345618,0.0
7.115298025069802,93.77443251979484,103.29149216815767,0.9693749441399164,18.02062559310803,1.1905738266805257,0.0645352427952191,0.644413890015539,1.0
7.169022337329109,78.22953194667318,105.9873394250266,0.913363824198141,15.098740563064029,1.20354597807901,0.0542266307646786,0.7477695064271006,1.0
7.003710153940325,124.86819601083587,181.04020426343968,1.1426892587862698,20.60257290871733,1.980842997611128,0.1082680418590179,1.880895803412283,0.0
7.0277011090863,69.21775192620674,100.4913776284894,0.7581239116000302,17.139145840836342,1.4911322806778482,0.0754288960934357,0.7695450725111237,1.0
7.491964100850809,122.94064641207171,177.09477583834914,1.1288688619075098,20.95325848004056,1.7424742198711134,0.1389988581412077,1.738774593059825,0.0
7.205670395207511,131.26961998567575,173.48875049193455,1.2338682435141353,23.38493314828628,1.6806315778973828,0.1074811318250278,1.5983901897540016,0.0
7.429529144247826,55.877565007511,115.07934349367758,0.7532749999542736,10.375560697401896,1.231267471647853,0.0941140547522691,0.6630748585596808,1.0
7.127708053071418,80.28189446617057,105.3514567105519,0.5053350635030813,15.577647590980618,1.1693198473432342,0.0656541584675676,0.8356649086932951,1.0
7.303133031766186,141.79727687054051,173.70946804634565,1.3098248407591575,22.28809003641985,1.745185436249432,0.1006542174367105,1.3178011206566755,0.0
7.315789054739543,142.86656850663297,150.9519483764624,1.4737936998883536,28.15976665609654,1.9974922403415991,0.1050463487514242,1.3397327053450292,0.0
7.1709929026439925,123.9843377310243,152.70577339018246,1.0243790493950995,23.74351890776185,1.857018784864065,0.1083410167958003,1.4288516094168369,0.0
7.430297612357975,125.86672492397476,182.055588823484,1.212238250924475,29.115586810070965,1.6891333108274609,0.143137002182892,1.882366344872064,0.0
7.1618391898493785,70.32952686797361,118.56354602526967,0.9929957860853296,10.374879568696594,1.0316596234861604,0.0661967783039017,0.5900249499833927,1.0
7.007870305558359,147.48935506540033,188.0133888161981,1.0621191983182998,24.52741814839734,1.6030000530954625,0.1339036390780855,1.7811604737247344,0.0
6.889481894902421,67.58249361709527,144.83732749538723,0.5543037011732463,19.54889710009258,1.4717517678166194,0.0740794527553938,0.6236028518553247,1.0
7.454818961153328,134.20601353529395,185.5312726190353,1.3745193276568195,21.71723313297376,1.7188495733800064,0.1309087260047833,1.680509567130335,0.0
7.153162790531283,88.77526483594997,111.40501889511926,0.7769708669273188,10.72682155840811,1.3946898167309625,0.0611159104607113,0.5480055060568256,1.0
7.387664490476713,131.22787512560456,194.1862575976706,1.2451569094816506,22.17000480235541,1.9384737109698331,0.1437578974045884,1.5957790784178174,0.0
7.2541432198624625,111.74368505437502,159.7051883583554,1.281310250607055,25.466370187949018,1.5129691781243444,0.1257540077477721,1.2248120907781477,0.0
7.172006854135595,141.03111271415767,172.38664448406803,1.3473945511838337,28.556366241949785,1.9597896381795212,0.1053565741033769,1.8766268316137535,0.0
7.0535562576575614,103.85024666010972,179.3812839223881,1.1321718313190874,23.476266092689787,1.6961102084764654,0.1234196295585524,1.4484006254147412,0.0
7.388183730899528,116.16615497633744,160.5308269246431,1.0051190012879978,23.782192168994463,1.7766811277977612,0.1202589622333962,1.5166856560371107,0.0
7.160842023333517,105.9270468487824,193.8742020658767,1.4309953065889405,24.961534392841937,1.9487431901169776,0.1367433733484566,1.4253148680511472,0.0
7.360532553651444,105.30567300518196,186.529401534306,1.321609015365029,26.69411875167149,1.6799931723650965,0.1014103106566539,1.871093200802191,0.0
7.416595402217823,139.82710330148228,186.21472535956644,1.0098312949879409,22.47770536315587,1.6733201869921124,0.1294212174847595,1.968556738304672,0.0
7.2736643711715745,119.56953321911348,180.63375283926104,1.286961513434825,28.43874562411732,1.77481930264327,0.1402266713188946,1.5978878106197416,0.0
7.213159833402157,136.75069042303988,178.88527505077263,1.1725592322173424,27.754396297266734,1.709959260771014,0.1070526582564402,1.4086290137192832,0.0
6.849209574612661,75.95161400647743,139.8999017609612,0.8390612507683233,19.292806516858093,1.3075366700092554,0.0689353178782688,0.8002983517897251,1.0
7.409119014095965,123.80220914438009,156.8144538780935,1.2712250795506257,28.95191999517164,1.8092735596749363,0.1209306070644775,1.3354983181938282,0.0
6.625185792202551,84.5527906369631,100.90405461028428,0.5867860720757199,19.01741676040642,1.1172720503740263,0.0617950433349144,0.5668351244323511,1.0
7.445164762671184,128.44815679626464,150.93630763299316,1.1214760000864137,28.223656998612945,1.7494242760313117,0.1204244152289957,1.6522696690251002,0.0
7.396619849920285,148.58252489658025,174.8138829528701,1.3335374544109873,26.070602679233545,1.7893319425489935,0.1494972143905459,1.539064105766927,0.0
7.303952062148574,119.12967572505022,190.31136620637784,1.3210998540028742,28.012014099269507,1.8366027866446983,0.1220933561900823,1.1457097728687289,0.0
6.840604166581292,50.30235215919892,103.28003824725148,0.5115553342338961,17.437368149524456,1.068608615805033,0.0851992960932331,0.6085720789199593,1.0
7.12623464876064,108.17631043040602,156.80132124388012,1.3842954793849034,28.018799519550008,1.778552172413303,0.1015251388709657,1.7261500894327269,0.0
6.874540118847363,91.37594610531517,119.68177601387212,0.7714390661804026,13.736408184666985,1.403357384022364,0.0749835121864526,0.6202744241072935,1.0
7.219050344395525,149.36801022676673,173.02683109184878,1.0164183403150615,23.86281986609616,1.8135247086988229,0.1315998802471616,1.3509637710507016,0.0
7.1967570063318105,137.98930606002023,162.67139809956984,1.4200690821949746,29.26203016562519,1.849081518401828,0.1222164475117898,1.695809531264655,0.0
7.291382556721772,102.04202214749942,199.97052939283185,1.194443218587902,29.12890615482111,1.7387926957700497,0.1321717676969675,1.8746789038981757,0.0
7.354688965154945,122.79616368501875,176.3459683652216,1.2397942923598326,25.12167884167601,1.603916948374719,0.1220141856819991,1.525353839933112,0.0
7.18356454471846,134.08032950841545,161.52675609958587,1.4208158660235592,29.85169331051536,1.8639906065970395,0.1174118465483012,1.903896510121891,0.0
7.22906918146207,138.38095614132982,166.43151291577513,1.209336519635758,25.580965748906497,1.9896838668623844,0.107244930668305,1.2464451396261111,0.0
7.419046113353476,115.41289947524128,186.9908167194105,1.207960969014715,29.601023049005235,1.914789096448524,0.1246358950570983,1.1477970613752606,0.0
7.101909340092441,133.4921254351306,192.7130218546553,1.334075216058104,21.79192622855362,1.9556406687128085,0.133243024545669,1.8560176567508355,0.0
7.155165003567282,146.82524904509228,183.37810508930855,1.188280165781209,23.08010897705274,1.5853291856705682,0.1459297565550453,1.2108843535821108,0.0
7.206242227156496,97.61108928487974,101.5176902766502,0.6796694952578937,14.559461857686614,1.0849414375804125,0.0850328914443927,0.9822296341397564,1.0
7.160868258156481,144.48106178946284,153.26359992842447,1.181596896306165,25.01182847245164,1.671703222873976,0.1330027370539538,1.8867171556146516,0.0
7.170837019975641,148.9293877924891,157.66967112634606,1.4505176251592389,24.260823130626083,1.936184263875926,0.1352386389621998,1.496524074565169,0.0
6.5664962673667775,54.177716875534486,139.7789188128793,0.5488093802675744,15.09003445482618,1.3919582548396014,0.0883753347697682,0.915860560139959,1.0
6.748489139814466,70.9635830583011,147.03754296172306,0.8792018365171016,17.050345222633325,1.334118508488672,0.0775895031789747,0.5401121459005149,1.0
7.420847847815687,70.12031296496559,136.00556667574727,0.5617862452997453,13.610996406264668,1.3650375833016646,0.0845253316005568,0.5843034031447571,1.0
7.065731963995791,73.31497064699094,143.79665110931023,0.6325174590702738,17.714848748169256,1.278737274487827,0.0982290092900826,0.6907191490745036,1.0
7.145638245908223,115.54973510059769,177.0665038772858,1.2578539836173188,28.362683982918377,1.9157377832468443,0.1075111963046656,1.6135143681111257,0.0
6.986000493797603,66.73945209453396,142.4800087491229,0.9030082523015346,10.502131214575726,1.345105388349734,0.0595591519548658,0.9972827841042884,1.0
6.853421379302718,64.70337310883889,112.0075798011007,0.9612494481512516,14.140686194404424,1.385244679250648,0.0500126227245281,0.8150261010748142,1.0
7.48029614392809,108.65309746003524,156.6631861442208,1.213855058734394,28.55530404982904,1.5873887519316243,0.1386376043229145,1.5818508840944658,0.0
6.634414676938974,92.94083855840772,112.61613721318726,0.6886259928578478,19.82044622786384,1.4124692399086989,0.0514259246955646,0.9096849089671792,1.0
7.160930928194953,103.17246518300188,186.71365669379333,1.0150113226723436,20.52837237792985,1.5746679973836333,0.1222833865475743,1.5412979336087087,0.0
7.169454101641861,118.80612154611369,183.8188417827456,1.050654183411457,22.26146783228801,1.8796050488045088,0.1403831907847311,1.19078486355777,0.0
7.244290572487523,131.82970138091505,189.03813813742016,1.3691260217884618,23.14694863303341,1.952104774006632,0.1345217847272443,1.7231362220325122,0.0
7.332134177957742,91.95901974901491,120.37039406773428,0.8535155846614422,10.616802962530954,1.2218974204898645,0.0738116406758581,0.8056033759290967,1.0
7.208172088645282,50.95777427756264,107.28143233527118,0.5940292832395377,16.4009039658617,1.3971761646238376,0.082284266258712,0.6784909029388788,1.0
6.860190641411263,62.97708915880452,101.09233559931008,0.826132002971885,16.771907236726555,1.4777070823730485,0.0845693222607509,0.8619355191573586,1.0
7.482778542882022,112.9686266762098,183.04328792008727,1.4257272070890084,21.53320178631216,1.8732204165110455,0.1189550953083244,1.33480411008175,0.0
7.142342842899723,134.51298708965405,164.17229297527228,1.004633414728315,28.228817855407875,1.6076358129531907,0.131407173789104,1.1804750523051109,0.0
6.936126529135317,78.30903456125354,104.21065055885492,0.5239788662184939,10.76727371928206,1.2297193733091891,0.0704096540908709,0.9547757953875506,1.0
6.604930178418175,96.57774571547404,132.6364061888612,0.5631850709735026,13.000304805954968,1.4688410510797352,0.0585817508707686,0.8728910790006359,1.0
7.251032291000784,106.16482331856238,158.45687966612368,1.3327810781060605,21.7181040892856,1.8488566172860488,0.1439598817619859,1.3516560558451796,0.0
7.183887336077132,100.14900653911654,165.4916112269554,1.1914313983474716,27.255902423361757,1.5756967320922235,0.1453653641430162,1.5415233815949705,0.0
6.765046428325004,56.21729207154352,100.6410824755303,0.8541620245389852,11.939278202806804,1.3268948254183617,0.0952930281896263,0.6099885403270098,1.0
7.248187403986427,101.82828889545542,197.91752815006964,1.2400615088095064,23.937619212832725,1.7246748994839436,0.1427848260246985,1.8447627345667348,0.0
7.113933584760062,78.8490806208841,140.25466883997632,0.9101464803045888,15.789365594070032,1.4299257359578317,0.0806553797977795,0.6185971755669677,1.0
7.317834216175021,91.61817698304976,129.62467395882027,0.8774362644542804,16.034175784722834,1.0566103249667247,0.0686211848087503,0.9326878060510548,1.0
7.302312386101127,125.94869279721938,156.24843090759168,1.2321652206981313,28.622264205966985,1.7196744385056904,0.1290547220594377,1.5044855132675563,0.0
7.467906379241363,138.1824316956277,199.2594844838694,1.163588471264272,21.97679084235682,1.6758442514327248,0.1073927463029753,1.829284495745025,0.0
7.326054170257969,139.53884042862896,185.09496719344867,1.4620286576800037,20.505786851667374,1.8130882713462333,0.1331403328279966,1.057974446057913,0.0
7.262285134776616,77.49342813881026,105.85322064909312,0.8602168511128889,17.261060683694183,1.1660867297656785,0.0664178892566509,0.8565196376293158,1.0
7.496696853852977,82.0482764049379,104.48504595074228,0.9451512785567602,17.451327484984,1.0043873775309589,0.0523866894839378,0.7473341411136717,1.0
7.1230393024761085,140.7048503483618,198.2402959924464,1.3624697203052278,20.94362667815923,1.5210724249088838,0.1016978631008733,1.040999348159631,0.0
7.177032930896792,100.55271993485049,158.52297644733144,1.1605580671495914,23.439032005830896,1.9505422121053408,0.1377542731785817,1.0661043618882375,0.0
7.471098169417865,144.7569012980758,194.5455048361069,1.0450674323770637,25.113317653156383,1.626319871302048,0.1048018405940692,1.250067712878129,0.0
7.412074702599946,142.4890849370115,166.1806483875728,1.4067744062191336,26.775413160224108,1.948461370511388,0.1033461531261646,1.4130082537590636,0.0
7.305808941377082,114.79619055313168,194.35983833610783,1.058644728612736,25.948287062056128,1.7931461101228214,0.1110559712282651,1.6491893513566518,0.0
7.453137619794677,114.46521585520266,176.63516535258557,1.394775300789883,21.996500115060723,1.954743468068864,0.1117940851171903,1.4491261454190267,0.0
7.185356781822855,115.70106252916952,177.00069931296406,1.038501746253108,23.9154919761581,1.6372425870022629,0.115803389498206,1.4898170878669137,0.0
6.974630875749813,74.2010286254702,144.4299640218576,0.8133919085259222,15.902533652596944,1.1884966176833174,0.0947967248145951,0.7194183690420655,1.0
7.023380006905583,136.29612184980027,176.32992150834065,1.3244746743972435,27.42111359911432,1.835101590778201,0.1035411699146462,1.6512714036250298,0.0
6.63156768512726,67.7448841743277,129.1072401407371,0.8476148278738678,17.290134212929686,1.3348615039155751,0.0695144550419667,0.593250291702402,1.0
7.217809906384975,129.30535589686113,157.99217440001152,1.0593794018128753,26.272089084435848,1.8424973613237927,0.1403162036744264,1.6628109362497647,0.0
6.580919283051252,79.13572246723407,131.68916423736437,0.6159298069414242,13.095693522382314,1.1596920584168426,0.0809076145129778,0.761121625783442,1.0
7.054226514132017,56.16418896494734,111.48581418416158,0.8434637083871512,10.650459577371404,1.0190768029676889,0.0642771468934766,0.8620382108952016,1.0
7.161370611070415,73.84194388665622,136.9737326942057,0.62620690648828,17.259687793283472,1.072934563476948,0.0719535307370969,0.656494591246938,1.0
6.676528032005509,82.23726242884092,137.09976955630862,0.7714206871670373,13.145175722091054,1.2054499524959033,0.0989901581552077,0.9627257961392666,1.0
7.272273926856238,128.6648685043332,190.75092489351252,1.2423513793384626,20.09352638395181,1.6932558565640277,0.1293889495909252,1.4918121939706728,0.0
7.317443561738441,92.90116355036146,122.34370976002194,0.5018598304090296,14.738084349601388,1.324522233634107,0.0966977065897619,0.941576493185916,1.0
6.925493334448076,82.82048017503286,103.65425455130752,0.8662273145668649,19.51603562499788,1.0655072772168073,0.0761144736655586,0.9348084992249346,1.0
7.016922185416502,128.49547233446197,153.01488006787747,1.1302107842673184,25.76999925669336,1.8814373497034416,0.1157969173611597,1.3774217278252343,0.0
7.145475212776065,135.8335934141469,197.8659182992681,1.0296116985862482,29.924946768960726,1.896629256488689,0.1176626497089953,1.4594049941860368,0.0
7.44024359132347,138.76056586170856,167.94989582848072,1.1939563151935642,27.061670432251866,1.5501108423343255,0.1427696790116892,1.0925298275214588,0.0
7.203685977460796,67.2508419962283,147.30378090344158,0.885044515627041,10.75272241003604,1.3067463859259898,0.0515363589825249,0.7696491319171306,1.0
7.402552906679567,88.27733752579304,148.3367113767554,0.6105738050553466,12.787137151411487,1.135742108749929,0.0576444422822398,0.6903918672960548,1.0
7.204680762736647,58.01128004882531,105.7370979169096,0.9467672917492184,19.30423493178778,1.3816906298917813,0.0852049842198725,0.952040854270654,1.0
7.402894995191987,86.20145943864605,102.30345848377338,0.7348271284758118,11.1131432147755,1.080278905381585,0.0864354624237676,0.7487056897457132,1.0
7.161862115493454,116.31871026591888,169.2495973867929,1.4016564561036102,20.168773908579396,1.7526996512861268,0.1220019402761592,1.6414927795747118,0.0
7.1734216522827365,137.26139404155364,182.1508841207001,1.239483455839573,20.347377826459432,1.8376789858470035,0.140771083000803,1.335677643558865,0.0
7.283464976089842,125.2513544251147,152.63510472937085,1.1508914858699248,25.55037030556994,1.8918200556295148,0.10845317841015,1.4731227829022564,0.0
7.139292586423533,136.20890175702266,155.55129741058445,1.3301841948186937,22.228057679626676,1.5372984796665627,0.1378131355493806,1.286768960565526,0.0
6.5734967473300125,76.56470091754659,120.68327617916034,0.9158926500925796,11.697926395509471,1.419929786337021,0.0654663387108406,0.7316629695583466,1.0
7.486091637619296,149.00495515539887,182.30950847666185,1.374876716162781,23.96861172202536,1.753624853667914,0.1467781386854416,1.4740026812147766,0.0
6.609736198677504,67.73642783651063,149.96036494717202,0.8874292010909779,19.09718311907776,1.07583348017881,0.0759631707243922,0.5754390234123022,1.0
6.6353540822776855,89.81218047281936,104.16895268843798,0.5895898373126613,10.377842218122463,1.035949709328748,0.0546455830664851,0.6573919079064052,1.0
7.388971651413713,130.59175272995904,188.95456268818063,1.35281864718412,24.93302646452979,1.720437158101729,0.1478122327619398,1.8778601787162887,0.0
7.228188756203603,79.15954021385488,107.15309763617012,0.8602932096853186,12.998857400558048,1.390466589895247,0.0762744615104658,0.7686727942065003,1.0
7.2992565397333875,117.13176958140856,192.87820701995628,1.2732879553957273,29.447662659001477,1.784614727378104,0.1261442145824363,1.5138617118500513,0.0
7.229206915896099,110.22719787724677,150.48475841671873,1.2849485195851509,21.69230230900127,1.9885515701938457,0.1049336133013337,1.8847962030441727,0.0
7.346555529773528,111.83861307019517,158.09070702489038,1.0953582020206196,24.820549020049757,1.5851039194190846,0.1481602241098875,1.6290726328617708,0.0
7.226461715113005,54.90038423903705,107.46996942268862,0.7310702366349504,15.603798601367682,1.183007693795938,0.0626983199156111,0.707877193837801,1.0
7.345604362989906,56.61343575492408,131.66344586687444,0.7584183838672496,13.966087993343448,1.2077797660616585,0.0662282142127738,0.5411908695392054,1.0
7.22571950838836,52.59178995598645,123.19927087201904,0.5198556037861236,12.735028658297072,1.0906239030330775,0.0593066077184049,0.5894809085675006,1.0
6.873309316279753,60.935780649896365,110.53815497149532,0.5781657191964193,10.658421645086548,1.426364982639274,0.0662884059821684,0.823877880643002,1.0
7.0936607912085385,88.1757921834106,135.33212608744668,0.795547690267807,10.642352480574209,1.2969271823529005,0.0816986704220221,0.5049398033210283,1.0
7.472005329631537,65.32077246755182,129.33839539222956,0.9223545835379312,15.43893696492641,1.2439788198953745,0.0924068144651589,0.9372897581936712,1.0
7.464476653900812,60.34089465666982,146.16118734926144,0.5639248684967335,12.445074973444251,1.4973768440309858,0.0841524949014781,0.5778748798994722,1.0
7.279845395151144,58.674802517751104,128.07972538560972,0.5718438125921064,16.002186110619693,1.1866308660146343,0.0787685032412858,0.9830060480638028,1.0
7.397110259952577,65.59319289584415,103.18972781267988,0.8447671044527076,17.626534899114844,1.417974555455784,0.0956429344982193,0.8982981207039541,1.0
7.1964700639087,119.7875302642994,186.35900739729897,1.0513777211602946,20.64771360482837,1.7790460201835747,0.1185775933521826,1.00632208954265,0.0
7.113737823323145,125.00036796579413,188.6901665623741,1.2606988439513391,22.531796328092604,1.6774520981737164,0.1498314297712311,1.3886746656602726,0.0
7.491707557633214,122.52336638523788,173.31284636513104,1.0827784210491964,27.13285572902442,1.9405672069740596,0.1251250122509197,1.3663364424119648,0.0
7.279584473566754,68.60866276234486,109.9098193210834,0.7602602668207572,17.313450951852715,1.0260924959831814,0.0735968964278229,0.8495694148503996,1.0
7.200367627556842,120.79199907152844,162.98064047967978,1.4497187311973585,20.71980931650727,1.6341391062563568,0.1272960225696235,1.0264800780530434,0.0
7.402347892519916,122.74432245364156,156.01442967128557,1.186475460320401,28.65946286798892,1.729734310080773,0.1003490162228063,1.231300073077997,0.0
7.022729612795192,101.3746665813785,198.53570272106677,1.3955627951050045,21.76634519229912,1.5855025083268912,0.1405174272418846,1.246305224423956,0.0
7.47393138581748,115.51343093399412,163.51145866037868,1.496924031427692,26.103772623550537,1.836500416705236,0.1110780758702271,1.1227271708728217,0.0
7.489970119286223,131.51051311996423,199.0589976594488,1.3067338002760418,29.736723982079862,1.9581306075466096,0.1079266852448719,1.5921308513442989,0.0
7.086608463175474,66.2164688675759,128.10554413116148,0.9432947980844733,12.760751360694105,1.2727871733727223,0.0662308621155738,0.5833666239026716,1.0
7.207917025134015,129.83519865939806,169.77671980314818,1.483588089144852,23.31481740400861,1.9504512444945523,0.14758752579113,1.3474709505025255,0.0
6.560267390289561,70.56519860331156,111.28322915260276,0.6362788744077003,16.858544924014918,1.409719040896634,0.0588852230598407,0.5521388789157731,1.0
6.805310676696731,63.527962824399566,111.68123818242832,0.7541558471383473,12.77922010769359,1.262353770591133,0.098764976932494,0.9224080262860715,1.0
7.304733401553237,136.46603739163123,179.62427904763936,1.2854242154698343,20.99893082537556,1.6684179224466165,0.1042621568539532,1.9936643420078937,0.0
6.792822036700965,90.71933896343808,120.25005492937744,0.9048371290440368,10.421504169629342,1.0762034600189407,0.0774998742743679,0.6431982892137893,1.0
7.101923431015131,99.34479726941488,109.5206748012455,0.5734482844388896,14.110425654209305,1.4420972356141846,0.0694530354809326,0.9875572535228628,1.0
6.591486837397754,77.8392455464094,132.94509032874285,0.9791638432406934,19.282167956475945,1.0549298785263668,0.0968527316782887,0.7472577284791593,1.0
7.209515708542064,117.73754679731384,186.62108879646684,1.329566101920603,23.017932429353404,1.922828829503134,0.1374019311437264,1.688235878597892,0.0
7.382794118821841,111.06383776861166,169.84296330849108,1.240256493095868,25.80763603317189,1.6067019187094491,0.1053829917678831,1.1748847959474626,0.0
7.265534009911182,124.55916002148015,170.87076976632224,1.0774156590967234,25.555174259309787,1.8535803104341355,0.1476586408512124,1.6255396472335977,0.0
7.383119450873211,121.71974469386775,198.7855283141954,1.3500810624066353,29.018081374423737,1.9093247428588656,0.1091446242428682,1.291010029410956,0.0
7.117159554024013,145.07218429246234,176.30454188918804,1.021676607059764,23.986443612377236,1.8766533690882008,0.1288291184752821,1.2398431487383383,0.0
7.3766507618282,50.209372181397896,148.89268467508907,0.8354873547428925,16.03307878388943,1.3999147270249508,0.0832289714004519,0.5267328620628142,1.0
6.893864405654158,78.69749330345053,113.26142612513372,0.632298555940515,12.376987603062288,1.1366919590568894,0.0521609968627478,0.8183145592225243,1.0
7.062101646981887,129.36947372281065,175.61142626827663,1.145752561977287,22.042636021028738,1.61101654810941,0.143908438560987,1.5561299334471452,0.0
7.433641942944556,131.06485171083946,172.97146591962655,1.413460182861762,20.933281131208236,1.79667716294934,0.1211701108416717,1.8738230162632497,0.0
7.209992899227975,111.77250728134716,161.90528137360394,1.2617193544300067,21.178228526199344,1.5299870433234468,0.1317674819867978,1.839992444825268,0.0
7.11185289472238,84.6266215768554,133.34637237293404,0.6846913237912926,11.770432945283972,1.0272698303375754,0.0636192289631644,0.7806028265494347,1.0
7.325796957056896,142.05943525356236,173.26577372425504,1.3206400374930227,21.944486967235004,1.5785012056788363,0.1141943481061557,1.9334911700356123,0.0
7.077593365881158,87.26073713454173,141.77858525453243,0.7488782818034482,11.772093798212396,1.4679870423553625,0.0873543104697412,0.9989489263771084,1.0
6.854771291835984,52.1550054474162,124.46613737375608,0.8551216709636296,16.619177301579263,1.2897028155433272,0.0628349273232282,0.9295191847731498,1.0
7.445432478517888,146.71526343182367,188.6979039891545,1.073718218161266,28.407154587084435,1.516045572289743,0.1364789627642295,1.1186182743798505,0.0
7.145872584120584,126.40136753651105,172.54418482138072,1.3081898023078191,24.182049416151173,1.821475569642868,0.1099195475743653,1.5433127390975212,0.0
6.944043749202203,67.8491214734332,130.38813843717122,0.8709032376230861,12.263308397370746,1.4445210588450803,0.0973315872982669,0.8864224721173343,1.0
6.8842067129858,66.39190994250171,115.23804563986629,0.5612595712685469,11.122115392472727,1.3903866174435948,0.0765205343987701,0.6691082585912528,1.0
7.497215089600135,114.40220048924252,180.3763431087669,1.348681345180733,22.11890155713736,1.726282333617046,0.1294156594869682,1.612698947018965,0.0
7.134582417550304,61.61123454506716,102.18304643565044,0.6715577582085047,18.730356015261368,1.4946032628990464,0.0615664156153479,0.7154966710340848,1.0
7.115091745667001,134.20988717373405,178.92505758255726,1.1302512257270323,24.07503292037599,1.9216277376563269,0.1173582909591681,1.2632528417842157,0.0
6.895137743264319,98.36355951851488,141.8310105183829,0.8577529773105643,12.176658760659382,1.2158258812969804,0.0710929196183748,0.869109452770171,1.0
7.010476085147262,101.14103650074236,177.61377262902062,1.3712906116858157,26.364653343744955,1.6771198620732677,0.1009095316413577,1.25846250642494,0.0
6.552257879286024,79.84726117065863,139.63312383758085,0.8358724202387418,19.742425255217363,1.104333812255796,0.0510894474881127,0.6807777479351308,1.0
7.45762528450538,95.01320556010351,127.041353198577,0.9475333614681072,10.499224856633791,1.1781241265437918,0.0951657333783092,0.9898603217269054,1.0
